label,text,source
ham,He is a womdarfull actor,uci-spam-sms
spam,"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE",uci-spam-sms
ham,Yup... From what i remb... I think should be can book... ,uci-spam-sms
ham,Jos ask if u wana meet up?,uci-spam-sms
ham,Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.,uci-spam-sms
spam,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468",uci-spam-sms
ham,Where are the garage keys? They aren't on the bookshelf,uci-spam-sms
ham,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,uci-spam-sms
spam,"Think ur smart ? Win £200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week",uci-spam-sms
ham,He says he'll give me a call when his friend's got the money but that he's definitely buying before the end of the week,uci-spam-sms
ham,"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost.",uci-spam-sms
ham,You made my day. Do have a great day too.,uci-spam-sms
ham,K.k:)advance happy pongal.,uci-spam-sms
ham,"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao...",uci-spam-sms
ham,"Not really dude, have no friends i'm afraid :(",uci-spam-sms
spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,uci-spam-sms
ham,"Coffee cake, i guess...",uci-spam-sms
ham,"Merry Christmas to you too babe, i love ya *kisses*",uci-spam-sms
ham,Hey... Why dont we just go watch x men and have lunch... Haha ,uci-spam-sms
ham,cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. Pete x,uci-spam-sms
ham,That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week,uci-spam-sms
ham,No problem. How are you doing?,uci-spam-sms
ham,No calls..messages..missed calls,uci-spam-sms
ham,Hi da:)how is the todays class?,uci-spam-sms
ham,"I'd say that's a good sign but, well, you know my track record at reading women",uci-spam-sms
ham,"Cool, text me when you're parked",uci-spam-sms
ham,I'm reading the text i just sent you. Its meant to be a joke. So read it in that light,uci-spam-sms
ham,K.k:)apo k.good movie.,uci-spam-sms
ham,Maybe i could get book out tomo then return it immediately ..? Or something.,uci-spam-sms
spam,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,uci-spam-sms
ham,Any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. Not cool at all. Please do not contact me again or I will report you to your supervisor.,uci-spam-sms
spam,Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.,uci-spam-sms
ham,"Ta-Daaaaa! I am home babe, are you still up ?",uci-spam-sms
ham,Cool. So how come you havent been wined and dined before?,uci-spam-sms
ham,Just sleeping..and surfing,uci-spam-sms
ham,"Sorry, I'll call later",uci-spam-sms
ham,U calling me right? Call my hand phone...,uci-spam-sms
ham,Ok that's great thanx a lot.,uci-spam-sms
ham,I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him,uci-spam-sms
ham,Where u been hiding stranger?,uci-spam-sms
ham,Am not interested to do like that.,uci-spam-sms
ham,My sister cleared two round in birla soft yesterday.,uci-spam-sms
ham,Gudnite....tc...practice going on,uci-spam-sms
ham,Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.,uci-spam-sms
ham,One small prestige problem now.,uci-spam-sms
spam,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,uci-spam-sms
ham,Just checking in on you. Really do miss seeing Jeremiah. Do have a great month,uci-spam-sms
ham,"Nah can't help you there, I've never had an iphone",uci-spam-sms
ham,If you're not in my car in an hour and a half I'm going apeshit,uci-spam-sms
ham,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD",uci-spam-sms
ham,Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed,uci-spam-sms
ham,&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF.,uci-spam-sms
ham,"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer.",uci-spam-sms
spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,uci-spam-sms
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL,uci-spam-sms
ham,"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday.",uci-spam-sms
ham,"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted",uci-spam-sms
ham,Ha ha cool cool chikku chikku:-):-DB-),uci-spam-sms
ham,Oh ok no prob..,uci-spam-sms
ham,Check audrey's status right now,uci-spam-sms
ham,Busy here. Trying to finish for new year. I am looking forward to finally meeting you...,uci-spam-sms
ham,"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always",uci-spam-sms
ham,Well i know Z will take care of me. So no worries.,uci-spam-sms
spam,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q=",uci-spam-sms
spam,Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,uci-spam-sms
ham,Wat uniform? In where get?,uci-spam-sms
ham,"Cool, text me when you're ready",uci-spam-sms
ham,"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ...",uci-spam-sms
ham,I will spoil you in bed as well :),uci-spam-sms
ham,I'm going for bath will msg you next  &lt;#&gt;  min..,uci-spam-sms
ham,I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay,uci-spam-sms
spam,"Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994",uci-spam-sms
ham,Can you say what happen,uci-spam-sms
ham,You could have seen me..i did't recognise you Face.:),uci-spam-sms
ham,Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,uci-spam-sms
ham,Keep my payasam there if rinu brings,uci-spam-sms
ham,I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..,uci-spam-sms
ham,"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.",uci-spam-sms
ham,"Yeah sure, give me a couple minutes to track down my wallet",uci-spam-sms
ham,Hey leave it. not a big deal:-) take care.,uci-spam-sms
ham,Hey i will be late ah... Meet you at 945+,uci-spam-sms
spam,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",uci-spam-sms
ham,It took Mr owl 3 licks,uci-spam-sms
ham,Customer place i will call you.,uci-spam-sms
ham,Mm that time you dont like fun,uci-spam-sms
spam,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,uci-spam-sms
ham,Yup having my lunch buffet now.. U eat already?,uci-spam-sms
ham,Huh so late... Fr dinner?,uci-spam-sms
ham,Hey so this sat are we going for the intro pilates only? Or the kickboxing too? ,uci-spam-sms
ham,Morning only i can ok.,uci-spam-sms
ham,Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down,uci-spam-sms
ham,Pick you up bout 7.30ish? What time are  and that going?,uci-spam-sms
ham,From here after The performance award is calculated every two month.not for current one month period..,uci-spam-sms
ham,Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.,uci-spam-sms
ham,"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated.",uci-spam-sms
ham,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.",uci-spam-sms
ham,Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..,uci-spam-sms
spam,"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x£150pw to e£nd txt stop",uci-spam-sms
ham,Dear how is chechi. Did you talk to her,uci-spam-sms
ham,The hair cream has not been shipped.,uci-spam-sms
ham,None of that's happening til you get here though,uci-spam-sms
ham,"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour",uci-spam-sms
ham,"Haha get used to driving to usf man, I know a lot of stoners",uci-spam-sms
ham,All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?,uci-spam-sms
ham,Hello! Good week? Fancy a drink or something later?,uci-spam-sms
ham,Headin towards busetop,uci-spam-sms
ham,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,uci-spam-sms
ham,Come by our room at some point so we can iron out the plan for this weekend,uci-spam-sms
ham,Cos i want it to be your thing,uci-spam-sms
ham,"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... ",uci-spam-sms
ham,Bring home some Wendy =D,uci-spam-sms
spam,100 dating service cal;l 09064012103 box334sk38ch,uci-spam-sms
ham,Whatsup there. Dont u want to sleep,uci-spam-sms
ham,Alright i have a new goal now,uci-spam-sms
spam,FREE entry into our £250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,uci-spam-sms
ham,"Alright, I'll head out in a few minutes, text me where to meet you",uci-spam-sms
spam,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p,uci-spam-sms
ham,Yes:)from last week itself i'm taking live call.,uci-spam-sms
spam,Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p,uci-spam-sms
ham,Siva is in hostel aha:-.,uci-spam-sms
spam,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only,uci-spam-sms
ham,Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..,uci-spam-sms
ham,Ok. She'll be ok. I guess,uci-spam-sms
ham,aathi..where are you dear..,uci-spam-sms
ham,Any pain on urination any thing else?,uci-spam-sms
ham,7 at esplanade.. Do ü mind giving me a lift cos i got no car today..,uci-spam-sms
ham,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,uci-spam-sms
ham,At home watching tv lor.,uci-spam-sms
ham,Does she usually take fifteen fucking minutes to respond to a yes or no question,uci-spam-sms
spam,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,uci-spam-sms
ham,Booked ticket for pongal?,uci-spam-sms
ham,You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th,uci-spam-sms
ham,The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?,uci-spam-sms
ham,"Ask g or iouri, I've told the story like ten times already",uci-spam-sms
ham,How long does applebees fucking take,uci-spam-sms
ham,"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think.",uci-spam-sms
ham,But i have to. I like to have love and arrange.,uci-spam-sms
ham,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,uci-spam-sms
